precinct_id,rate_overvote,Less than 9th grade,"9th to 12th grade, no diploma",High school graduate (includes equivalency),"Some college, no degree",Associate's degree,Bachelor's degree,Graduate or professional degree
9504,0.002857142857142857,0.03749231714812538,0.019360786724031957,0.14781807006760908,0.14474492931776273,0.045789797172710506,0.35279655808236016,0.2519975414874001
9505,0.001218026796589525,0.03455698162889506,0.05575934583884879,0.10491785376057593,0.12928420617041522,0.04280117909660993,0.3955207641636147,0.23715966934104044
9506,0.00267379679144385,0.0345553411682161,0.055779687774074715,0.10489387826697069,0.12927556569022977,0.04279950885809507,0.39554464129100153,0.237151376951412
9507,0.0013812154696132596,0.012427242095527286,0.0230742089176117,0.12861866175081982,0.21583258826568277,0.031826753724475625,0.3848138607330429,0.20340668451283977
9508,0.0,0.034555341168216104,0.05577968777407473,0.10489387826697072,0.1292755656902298,0.042799508858095074,0.3955446412910016,0.23715137695141206
9509,0.0,0.005227465385702176,0.012432890647075446,0.13633794857304324,0.24399547894885562,0.028256569652444195,0.3813224074597344,0.19242723933314496
9511,0.0030165912518853697,0.026442918540974185,0.043789472715908266,0.11359166426876696,0.16100839308679796,0.03877676715141928,0.3916106103233893,0.22478017391274413
9512,0.0012987012987012987,0.034552987623138826,0.05577534677667527,0.10489126257200802,0.12927791261081414,0.04279694570152835,0.39555535148472226,0.23715019323111314
9513,0.00228310502283105,0.0345553411682161,0.05577968777407472,0.1048938782669707,0.12927556569022977,0.042799508858095074,0.3955446412910016,0.23715137695141206
9514,0.002150537634408602,0.05303964996434175,0.014815116839688214,0.07697906009996208,0.11184032445678609,0.03793285835936893,0.44420749997349424,0.2611854903063588
9515,0.0013351134846461949,0.06032368808239333,0.016184404119666502,0.0784698381559588,0.12162824914173613,0.029262710478992968,0.4409024031387935,0.2532287068824587
9516,0.0,0.06032368808239333,0.016184404119666502,0.07846983815595879,0.12162824914173613,0.02926271047899297,0.4409024031387935,0.25322870688245874
9517,0.0,0.06032368808239333,0.016184404119666502,0.0784698381559588,0.12162824914173614,0.029262710478992968,0.4409024031387935,0.25322870688245874
9518,0.0,0.06032368808239333,0.016184404119666505,0.0784698381559588,0.12162824914173613,0.02926271047899297,0.44090240313879353,0.25322870688245874
9519,0.0,0.04708154859041143,0.014056018724931592,0.08177140974642173,0.10757417970070542,0.03002058777741539,0.44176313499295317,0.2777331204671612
9521,0.0,0.01912533432642881,0.009562667163214404,0.08874155127462967,0.07790386182298667,0.031620557801834,0.44358026424191555,0.32946576336899086
9522,0.002150537634408602,0.019125313284798988,0.009562656642399494,0.08874145364146731,0.07790377611341455,0.03162081253844929,0.4435803552672678,0.3294656325122025
