ID,Tract_ID,Prec_ID,%Prec,%Tract,Precinct_FID,SupDist,area_precinct,area_tract,overlap_area
1193,354,9738,1.71411E-05,8.42E-05,321,7,5075509,1591236,87
298,332.03,9739,0.023155277,0.010923239,360,7,205871,436410,4767
553,332.04,9739,0.843887677,0.465790666,360,7,205871,372983,173732
1074,604,9739,5.82889E-05,2.11E-06,360,7,205871,6842132,12
1422,332.01,9739,0.132898757,0.0281821,360,7,205871,970829,27360
549,332.04,9741,0.009738763,0.010764566,322,7,412270,372983,4015
653,332.01,9741,0.988097606,0.419603246,322,7,412270,970829,407363
826,309,9741,0.001802217,0.000400576,322,7,412270,1854832,743
1065,604,9741,0.000361414,2.62E-05,322,7,412270,6842132,149
141,309,9742,0.96081458,0.116449486,324,7,224803,1854832,215994
276,332.01,9742,0.000511559,0.000118455,324,7,224803,970829,115
640,313.01,9742,0.038455892,0.019143428,324,7,224803,451590,8645
769,332.04,9742,0.000217969,0.000131373,324,7,224803,372983,49
267,604,9743,0.051089235,0.002956378,361,7,329130,6842132,16815
823,332.04,9743,0.00017926,0.000158184,361,7,329130,372983,59
982,332.03,9743,0.948731504,0.715512283,361,7,329130,436410,312256
741,332.03,9744,0.404377787,0.115100743,362,7,124218,436410,50231
1071,332.04,9744,0.595622213,0.198365609,362,7,124218,372983,73987
212,313.01,9745,0.000248941,0.000117363,363,7,212902,451590,53
330,309,9745,0.052897577,0.006071715,363,7,212902,1854832,11262
792,332.01,9745,0.012822801,0.00281203,363,7,212902,970829,2730
810,332.04,9745,0.568449334,0.324475914,363,7,212902,372983,121024
811,313.02,9745,0.040910842,0.012702422,363,7,212902,685810,8710
1178,332.03,9745,0.324665809,0.158388118,363,7,212902,436410,69122
271,309,9746,1,0.206819493,364,7,383615,1854832,383615
65,313.01,9747,8.22622E-05,5.31E-05,365,7,291750,451590,24
294,309,9747,0.751365896,0.118183877,365,7,291750,1854832,219211
715,312.01,9747,0.248551842,0.141600714,365,7,291750,512110,72515
7,310,9748,0.562737383,0.130883211,326,7,190620,819579,107269
628,309,9748,0.433154968,0.044515131,326,7,190620,1854832,82568
1211,312.01,9748,0.004102403,0.001527019,326,7,190620,512110,782
196,310,9749,0.005096099,0.000880941,353,7,141677,819579,722
428,312.01,9749,0.994903901,0.275244137,353,7,141677,512110,140955
68,312.01,9751,0.003666211,0.002893915,354,7,404232,512110,1482
1049,311,9751,9.89531E-06,3.71E-06,354,7,404232,1078429,4
1198,310,9751,0.996323893,0.491406553,354,7,404232,819579,402746
1166,310,9752,0.627790899,0.125840372,366,7,164284,819579,103136
1291,311,9752,0.372209101,0.056700945,366,7,164284,1078429,61148
574,312.02,9753,0.052588325,0.07486313,367,7,440478,309419,23164
680,312.01,9753,0.03375424,0.029032882,367,7,440478,512110,14868
1205,311,9753,0.913657436,0.373177675,367,7,440478,1078429,402446
944,311,9754,1,0.136711701,355,7,147434,1078429,147434
172,311,9755,0.9214309,0.104854279,328,7,122720,1078429,113078
551,255,9755,0.0785691,0.008956272,328,7,122720,1076563,9642
1202,313.02,9756,1,0.335994376,323,7,230390,685810,230390
361,255,9801,1,0.096603639,404,8,104000,1076563,104000
907,179.02,9900,1,0.030831818,603,,91651,126558522,91651
1115,255,9901,1,0.011294266,432,8,12159,1076563,12159
911,255,9902,1,0.013306222,329,7,14325,1076563,14325
